Id,Label
6764,3
6765,4
6766,4
6767,1
6768,8
6769,4
6770,4
6771,3
6772,3
6773,4
6774,0
6775,3
6776,8
6777,3
6778,3
6779,4
6780,8
6781,2
6782,4
6783,6
6784,4
6785,8
6786,4
6787,3
6788,6
6789,4
6790,3
6791,3
6792,6
6793,3
6794,3
6795,8
6796,0
6797,8
6798,2
6799,4
6800,4
6801,4
6802,7
6803,3
6804,6
6805,8
6806,3
6807,2
6808,2
6809,0
6810,4
6811,4
6812,4
6813,6
6814,3
6815,7
6816,2
6817,4
6818,8
6819,4
6820,1
6821,4
6822,4
6823,7
6824,8
6825,8
6826,8
6827,3
6828,3
6829,3
6830,3
6831,8
6832,3
6833,1
6834,3
6835,7
6836,6
6837,8
6838,4
6839,8
6840,3
6841,2
6842,7
6843,3
6844,3
6845,3
6846,8
6847,0
6848,7
6849,8
6850,1
6851,3
6852,4
6853,4
6854,2
6855,3
6856,4
6857,0
6858,4
6859,3
6860,8
6861,7
6862,7
6863,3
6864,2
6865,3
6866,3
6867,4
6868,8
6869,0
6870,2
6871,7
6872,2
6873,3
6874,4
6875,7
6876,1
6877,8
6878,4
6879,3
6880,3
6881,0
6882,4
6883,1
6884,4
6885,4
6886,3
6887,2
6888,4
6889,4
6890,7
6891,6
6892,4
6893,2
6894,6
6895,8
6896,3
6897,0
6898,4
6899,3
6900,4
6901,4
6902,3
6903,8
6904,1
6905,0
6906,4
6907,3
6908,1
6909,8
6910,4
6911,6
6912,4
6913,7
6914,4
6915,1
6916,3
6917,3
6918,4
6919,8
6920,0
6921,7
6922,2
6923,8
6924,3
6925,0
6926,1
6927,7
6928,0
6929,0
6930,6
6931,2
6932,4
6933,8
6934,2
6935,1
6936,7
6937,0
6938,4
6939,6
6940,4
6941,3
6942,1
6943,2
6944,0
6945,2
6946,3
6947,3
6948,0
6949,2
6950,2
6951,1
6952,8
6953,2
6954,3
6955,4
6956,3
6957,3
6958,4
6959,3
6960,3
6961,4
6962,1
6963,4
6964,3
6965,4
6966,4
6967,3
6968,4
6969,3
6970,4
6971,3
6972,4
6973,4
6974,4
6975,3
6976,4
6977,7
6978,6
6979,4
6980,3
6981,4
6982,8
6983,4
6984,2
6985,8
6986,4
6987,0
6988,6
6989,3
6990,1
6991,1
6992,3
6993,4
6994,4
6995,3
6996,2
6997,1
6998,3
6999,3
7000,4
7001,4
7002,0
7003,4
7004,1
7005,7
7006,4
7007,2
7008,3
7009,6
7010,3
7011,4
7012,6
7013,4
7014,8
7015,3
7016,8
7017,4
7018,4
7019,1
7020,8
7021,0
7022,0
7023,3
7024,3
7025,8
7026,2
7027,0
7028,1
7029,1
7030,2
7031,3
7032,3
7033,7
7034,3
7035,4
7036,2
7037,2
7038,4
7039,3
7040,4
7041,2
7042,4
7043,4
7044,4
7045,4
7046,3
7047,7
7048,0
7049,4
7050,8
7051,3
7052,1
7053,7
7054,0
7055,0
7056,0
7057,1
7058,6
7059,3
7060,4
7061,2
7062,4
7063,4
7064,3
7065,3
7066,7
7067,3
7068,7
7069,1
7070,4
7071,1
7072,8
7073,8
7074,4
7075,0
7076,4
7077,0
7078,3
7079,1
7080,4
7081,6
7082,3
7083,8
7084,3
7085,4
7086,3
7087,3
7088,3
7089,4
7090,0
7091,3
7092,1
7093,4
7094,1
7095,3
7096,3
7097,8
7098,3
7099,2
7100,4
7101,4
7102,8
7103,6
7104,2
7105,4
7106,3
7107,4
7108,1
7109,3
7110,7
7111,8
7112,4
7113,3
7114,1
7115,2
7116,4
7117,7
7118,4
7119,3
7120,1
7121,3
7122,0
7123,8
7124,6
7125,1
7126,3
7127,0
7128,3
7129,3
7130,2
7131,0
7132,8
7133,4
7134,4
7135,3
7136,7
7137,2
7138,4
7139,8
7140,4
7141,8
7142,8
7143,8
7144,1
7145,4
7146,4
7147,4
7148,8
7149,3
7150,0
7151,6
7152,4
7153,4
7154,8
7155,8
7156,7
7157,2
7158,3
7159,3
7160,0
7161,3
7162,6
7163,2
7164,8
7165,0
7166,7
7167,1
7168,2
7169,3
7170,3
7171,1
7172,0
7173,4
7174,0
7175,3
7176,8
7177,3
7178,6
7179,3
7180,4
7181,3
7182,3
7183,3
7184,1
7185,8
7186,2
7187,8
7188,2
7189,4
7190,4
7191,0
7192,3
7193,1
7194,0
7195,3
7196,4
7197,4
7198,4
7199,8
7200,8
7201,3
7202,4
7203,1
7204,3
7205,4
7206,4
7207,7
7208,4
7209,4
7210,6
7211,6
7212,6
7213,3
7214,7
7215,3
7216,4
7217,6
7218,3
7219,8
7220,7
7221,3
7222,4
7223,4
7224,7
7225,1
7226,8
7227,8
7228,4
7229,1
7230,2
7231,3
7232,6
7233,6
7234,3
7235,3
7236,3
7237,1
7238,4
7239,3
7240,4
7241,3
7242,8
7243,8
7244,3
7245,4
7246,7
7247,3
7248,3
7249,8
7250,4
7251,4
7252,4
7253,4
7254,4
7255,3
7256,4
7257,2
7258,4
7259,4
7260,1
7261,8
7262,8
7263,4
7264,8
7265,3
7266,1
7267,3
7268,8
7269,1
7270,4
7271,8
7272,2
7273,4
7274,6
7275,8
7276,2
7277,3
7278,4
7279,0
7280,8
7281,0
7282,6
7283,3
7284,0
7285,4
7286,3
7287,4
7288,4
7289,6
7290,3
7291,7
7292,3
7293,4
7294,3
7295,3
7296,7
7297,0
7298,8
7299,3
7300,8
7301,6
7302,4
7303,4
7304,8
7305,3
7306,4
7307,2
7308,4
7309,4
7310,3
7311,1
7312,7
7313,7
7314,1
7315,4
7316,8
7317,4
7318,4
7319,4
7320,7
7321,3
7322,7
7323,6
7324,8
7325,4
7326,6
7327,4
7328,3
7329,3
7330,3
7331,0
7332,4
7333,3
7334,4
7335,8
7336,3
7337,3
7338,4
7339,3
7340,3
7341,2
7342,7
7343,4
7344,3
7345,3
7346,6
7347,4
7348,2
7349,4
7350,8
7351,6
7352,8
7353,0
7354,2
7355,3
7356,3
7357,4
7358,6
7359,0
7360,3
7361,6
7362,4
7363,3
7364,7
7365,0
7366,3
7367,3
7368,0
7369,2
7370,3
7371,4
7372,2
7373,7
7374,6
7375,3
7376,0
7377,1
7378,4
7379,3
7380,4
7381,7
7382,4
7383,1
7384,1
7385,8
7386,7
7387,6
7388,3
7389,0
7390,4
7391,3
7392,1
7393,4
7394,4
7395,4
7396,3
7397,3
7398,3
7399,4
7400,8
7401,4
7402,4
7403,3
7404,0
7405,3
7406,3
7407,3
7408,4
7409,4
7410,4
7411,6
7412,6
7413,4
7414,3
7415,2
7416,4
7417,4
7418,2
7419,8
7420,8
7421,8
7422,4
7423,1
7424,8
7425,3
7426,4
7427,3
7428,3
7429,4
7430,6
7431,6
7432,1
7433,8
7434,4
7435,3
7436,2
7437,4
7438,4
7439,4
7440,3
7441,6
7442,3
7443,8
7444,3
7445,3
7446,3
7447,4
7448,4
7449,2
7450,4
7451,3
7452,7
7453,4
7454,3
7455,4
7456,4
7457,8
7458,8
7459,8
7460,4
7461,3
7462,8
7463,1
7464,2
7465,3
7466,6
7467,2
7468,7
7469,3
7470,0
7471,2
7472,4
7473,8
7474,7
7475,4
7476,3
7477,2
7478,4
7479,1
7480,4
7481,3
7482,4
7483,8
7484,7
7485,8
7486,8
7487,3
7488,4
7489,6
7490,3
7491,3
7492,6
7493,3
7494,4
7495,4
7496,3
7497,3
7498,3
7499,3
7500,3
7501,3
7502,7
7503,6
7504,0
7505,8
7506,2
7507,2
7508,8
7509,4
7510,3
7511,3
7512,0
7513,2
7514,0
7515,6
7516,4
7517,3
7518,3
7519,4
7520,7
7521,3
7522,3
7523,4
7524,0
7525,2
7526,4
7527,1
7528,3
7529,4
7530,3
7531,0
7532,3
7533,4
7534,1
7535,2
7536,4
7537,3
7538,8
7539,2
7540,2
7541,6
7542,8
7543,6
7544,1
7545,4
7546,6
7547,3
7548,0
7549,3
7550,1
7551,3
7552,7
7553,4
7554,8
7555,8
7556,6
7557,6
7558,3
7559,8
7560,1
7561,1
7562,6
7563,2
7564,3
7565,1
7566,1
7567,6
7568,7
7569,4
7570,6
7571,4
7572,2
7573,4
7574,7
7575,2
7576,4
7577,6
7578,7
7579,2
7580,3
7581,2
7582,3
7583,3
7584,3
7585,3
7586,6
7587,7
7588,3
7589,3
7590,7
7591,8
7592,2
7593,3
7594,1
7595,2
7596,4
7597,7
7598,4
7599,4
7600,4
7601,4
7602,0
7603,3
7604,0
7605,4
7606,3
7607,4
7608,8
7609,3
7610,8
7611,2
7612,4
7613,3
7614,8
7615,8
7616,3
7617,4
7618,6
7619,3
7620,4
7621,3
7622,7
7623,0
7624,4
7625,1
7626,8
7627,0
7628,3
7629,4
7630,1
7631,8
7632,1
7633,4
7634,8
7635,0
7636,7
7637,3
7638,3
7639,3
7640,6
7641,3
7642,2
7643,4
7644,3
7645,6
7646,6
7647,3
7648,4
7649,1
7650,3
7651,6
7652,4
7653,3
7654,4
7655,3
7656,0
7657,8
7658,3
7659,7
7660,0
7661,8
7662,8
7663,4
7664,4
7665,1
7666,0
7667,4
7668,7
7669,7
7670,0
7671,1
7672,0
7673,3
7674,4
7675,3
7676,3
7677,4
7678,3
7679,1
7680,3
7681,0
7682,0
7683,7
7684,0
7685,3
7686,4
7687,3
7688,3
7689,0
7690,8
7691,0
7692,4
7693,4
7694,7
7695,6
7696,0
7697,3
7698,6
7699,4
7700,4
7701,0
7702,6
7703,3
7704,8
7705,3
7706,7
7707,3
7708,3
7709,4
7710,8
7711,0
7712,4
7713,3
7714,3
7715,3
7716,1
7717,4
7718,1
7719,2
7720,3
7721,3
7722,1
7723,3
7724,3
7725,3
7726,4
7727,1
7728,8
7729,3
7730,8
7731,3
7732,3
7733,8
7734,1
7735,8
7736,1
7737,1
7738,3
7739,0
7740,3
7741,2
7742,4
7743,4
7744,6
7745,4
7746,4
7747,8
7748,8
7749,3
7750,2
7751,2
7752,7
7753,4
7754,4
7755,1
7756,3
7757,7
7758,8
7759,3
7760,4
7761,3
7762,2
7763,4
7764,7
7765,4
7766,0
7767,3
7768,4
7769,4
7770,8
7771,4
7772,3
7773,3
7774,8
7775,4
7776,3
7777,3
7778,3
7779,1
7780,4
7781,4
7782,7
7783,3
7784,3
7785,2
7786,2
7787,4
7788,0
7789,3
7790,4
7791,0
7792,6
7793,2
7794,7
7795,3
7796,3
7797,8
7798,4
7799,7
7800,3
7801,7
7802,3
7803,6
7804,8
7805,3
7806,3
7807,4
7808,3
7809,8
7810,3
7811,8
7812,1
7813,1
7814,4
7815,4
7816,6
7817,4
7818,4
7819,8
7820,8
7821,4
7822,1
7823,4
7824,3
7825,3
7826,6
7827,3
7828,3
7829,8
7830,4
7831,4
7832,3
7833,3
7834,1
7835,8
7836,6
7837,6
7838,2
7839,0
7840,3
7841,8
7842,7
7843,3
7844,4
7845,4
7846,3
7847,1
7848,3
7849,2
7850,7
7851,0
7852,3
7853,0
7854,2
7855,3
7856,3
7857,4
7858,4
7859,8
7860,1
7861,4
7862,0
7863,0
7864,4
7865,0
7866,3
7867,8
7868,4
7869,7
7870,1
7871,0
7872,7
7873,3
7874,6
7875,8
7876,0
7877,3
7878,7
7879,4
7880,3
7881,7
7882,8
7883,7
7884,3
7885,4
7886,8
7887,8
7888,3
7889,2
7890,3
7891,3
7892,6
7893,7
7894,1
7895,6
7896,8
7897,3
7898,4
7899,3
7900,3
7901,3
7902,8
7903,4
7904,6
7905,3
7906,0
7907,4
7908,2
7909,2
7910,1
7911,3
7912,0
7913,3
7914,8
7915,3
7916,3
7917,6
7918,2
7919,4
7920,8
7921,6
7922,2
7923,4
7924,3
7925,3
7926,4
7927,4
7928,3
7929,4
7930,4
7931,3
7932,8
7933,3
7934,3
7935,6
7936,8
7937,2
7938,3
7939,3
7940,6
7941,8
7942,0
7943,6
7944,8
7945,8
7946,2
7947,7
7948,3
7949,3
7950,6
7951,8
7952,1
7953,3
7954,1
7955,1
7956,2
7957,4
7958,7
7959,0
7960,0
7961,8
7962,3
7963,3
7964,3
7965,4
7966,3
7967,0
7968,7
7969,2
7970,8
7971,1
7972,6
7973,1
7974,7
7975,8
7976,1
7977,6
7978,2
7979,1
7980,3
7981,1
7982,7
7983,3
7984,3
7985,4
7986,6
7987,3
7988,2
7989,0
7990,3
7991,3
7992,4
7993,7
7994,4
7995,2
7996,2
7997,4
7998,4
7999,3
8000,1
8001,0
8002,3
8003,0
8004,6
8005,4
8006,8
8007,1
8008,6
8009,3
8010,6
8011,4
8012,3
8013,3
8014,3
8015,6
8016,4
8017,3
8018,8
8019,8
8020,3
8021,7
8022,2
8023,8
8024,4
8025,4
8026,8
8027,3
8028,4
8029,4
8030,0
8031,7
8032,4
8033,3
8034,2
8035,0
8036,3
8037,7
8038,0
8039,6
8040,0
8041,3
8042,4
8043,3
8044,3
8045,4
8046,7
8047,4
8048,3
8049,3
8050,3
8051,4
8052,8
8053,8
8054,3
8055,1
8056,2
8057,0
8058,2
8059,4
8060,1
8061,8
8062,4
8063,2
8064,0
8065,2
8066,3
8067,3
8068,8
8069,3
8070,4
8071,4
8072,2
8073,3
8074,2
8075,6
8076,3
8077,3
8078,3
8079,4
8080,8
8081,4
8082,3
8083,6
8084,7
8085,2
8086,3
8087,3
8088,4
8089,3
8090,1
8091,3
8092,2
8093,2
8094,1
8095,0
8096,1
8097,2
8098,2
8099,4
8100,1
8101,1
8102,4
8103,2
8104,0
8105,4
8106,3
8107,3
8108,4
8109,3
8110,3
8111,7
8112,4
8113,3
8114,3
8115,3
8116,0
8117,3
8118,4
8119,6
8120,6
8121,6
8122,2
8123,4
8124,8
8125,0
8126,3
8127,2
8128,4
8129,2
8130,2
8131,6
8132,8
8133,1
8134,3
8135,0
8136,1
8137,7
8138,8
8139,7
8140,4
8141,8
8142,0
8143,3
8144,3
8145,8
8146,2
8147,4
8148,3
8149,4
8150,2
8151,4
8152,6
8153,3
8154,7
8155,2
8156,3
8157,8
8158,4
8159,3
8160,0
8161,3
8162,4
8163,2
8164,6
8165,6
8166,3
8167,4
8168,6
8169,3
8170,4
8171,8
8172,1
8173,3
8174,7
8175,3
8176,1
8177,3
8178,7
8179,4
8180,8
8181,1
8182,6
8183,6
8184,4
8185,0
8186,8
8187,3
8188,6
8189,3
8190,3
8191,8
8192,1
8193,1
8194,7
8195,4
8196,8
8197,8
8198,7
8199,3
8200,1
8201,4
8202,1
8203,3
8204,3
8205,3
8206,6
8207,8
8208,0
8209,3
8210,4
8211,3
8212,0
8213,7
8214,3
8215,3
8216,7
8217,8
8218,3
8219,3
8220,4
8221,8
8222,8
8223,4
8224,3
8225,6
8226,2
8227,3
8228,1
8229,6
8230,6
8231,6
8232,0
8233,1
8234,7
8235,6
8236,4
8237,3
8238,3
8239,4
8240,1
8241,3
8242,0
8243,3
8244,3
8245,0
8246,4
8247,3
8248,8
8249,0
8250,1
8251,4
8252,3
8253,3
8254,6
8255,2
8256,4
8257,4
8258,3
8259,2
8260,3
8261,3
8262,3
8263,2
8264,8
8265,3
8266,0
8267,0
8268,3
8269,4
8270,3
8271,3
8272,4
8273,3
8274,8
8275,3
8276,2
8277,0
8278,3
8279,0
8280,4
8281,4
8282,4
8283,4
8284,1
8285,3
8286,2
8287,0
8288,8
8289,3
8290,8
8291,7
8292,3
8293,4
8294,2
8295,3
8296,4
8297,1
8298,4
8299,0
8300,2
8301,2
8302,1
8303,8
8304,3
8305,4
8306,3
8307,1
8308,3
8309,3
8310,7
8311,4
8312,8
8313,3
8314,3
8315,2
8316,8
8317,4
8318,3
8319,2
8320,3
8321,1
8322,3
8323,3
8324,0
8325,2
8326,0
8327,8
8328,4
8329,3
8330,6
8331,3
8332,3
8333,0
8334,3
8335,4
8336,0
8337,4
8338,7
8339,3
8340,1
8341,8
8342,8
8343,3
8344,0
8345,3
8346,3
8347,3
8348,3
8349,8
8350,8
8351,2
8352,1
8353,4
8354,3
8355,8
8356,3
8357,7
8358,4
8359,1
8360,4
8361,0
8362,8
8363,4
8364,3
8365,3
8366,7
8367,7
8368,3
8369,3
8370,3
8371,4
8372,0
8373,3
8374,6
8375,6
8376,0
8377,8
8378,3
8379,3
8380,8
8381,1
8382,4
8383,7
8384,7
8385,6
8386,3
8387,7
8388,8
8389,3
8390,4
8391,3
8392,4
8393,4
8394,2
8395,6
8396,0
8397,3
8398,7
8399,6
8400,3
8401,4
8402,3
8403,4
8404,4
8405,4
8406,4
8407,6
8408,4
8409,3
8410,4
8411,0
8412,3
8413,3
8414,8
8415,2
8416,3
8417,2
8418,2
8419,4
8420,3
8421,4
8422,3
8423,3
8424,3
8425,3
8426,2
8427,4
8428,3
8429,8
8430,8
8431,8
8432,3
8433,3
8434,4
8435,4
8436,4
8437,3
8438,8
8439,3
8440,4
8441,8
8442,6
8443,3
8444,4
8445,3
8446,4
8447,8
8448,3
8449,2
8450,8
8451,4
8452,3
8453,8
8454,6
8455,4
8456,8
8457,0
8458,3
8459,0
8460,3
8461,4
8462,6
8463,0
8464,8
8465,3
8466,1
8467,1
8468,3
8469,4
8470,1
8471,4
8472,7
8473,4
8474,3
8475,1
8476,4
8477,1
8478,4
8479,4
8480,6
8481,7
8482,1
8483,8
8484,3
8485,0
8486,1
8487,4
8488,7
8489,4
8490,4
8491,3
8492,4
8493,3
8494,7
8495,3
8496,3
8497,8
8498,7
8499,3
8500,4
8501,3
8502,4
8503,4
8504,6
8505,2
8506,3
8507,4
8508,1
8509,3
8510,4
8511,4
8512,3
8513,3
8514,3
8515,4
8516,6
8517,4
8518,7
8519,3
8520,2
8521,6
8522,2
8523,4
8524,3
8525,4
8526,2
8527,0
8528,3
8529,2
8530,3
8531,3
8532,3
8533,3
8534,7
8535,4
8536,4
8537,4
8538,7
8539,4
8540,4
8541,2
8542,6
8543,7
8544,4
8545,6
8546,3
8547,3
8548,3
8549,1
8550,7
8551,3
8552,4
8553,4
8554,2
8555,3
8556,3
8557,8
8558,2
8559,4
8560,6
8561,0
8562,6
8563,6
8564,4
8565,6
8566,3
8567,4
8568,3
8569,4
8570,3
8571,3
8572,2
8573,1
8574,7
8575,3
8576,4
8577,4
8578,4
8579,4
8580,0
8581,1
8582,6
8583,7
8584,4
8585,8
8586,3
8587,4
8588,8
8589,8
8590,4
8591,3
8592,6
8593,4
8594,4
8595,4
8596,3
8597,3
8598,7
8599,3
8600,0
8601,1
8602,8
8603,7
8604,4
8605,4
8606,3
8607,0
8608,3
8609,4
8610,4
8611,4
8612,8
8613,7
8614,8
8615,3
8616,6
8617,2
8618,4
8619,3
8620,4
8621,2
8622,4
8623,8
8624,3
8625,4
8626,3
8627,1
8628,6
8629,4
8630,8
8631,8
8632,3
8633,0
8634,0
8635,8
8636,1
8637,2
8638,3
8639,1
8640,3
8641,0
8642,4
8643,7
8644,4
8645,4
8646,4
8647,4
8648,3
8649,0
8650,4
8651,2
8652,7
8653,3
8654,3
8655,0
8656,4
8657,4
8658,3
8659,0
8660,6
8661,8
8662,2
8663,4
8664,8
8665,3
8666,3
8667,8
8668,0
8669,6
8670,6
8671,0
8672,3
8673,2
8674,2
8675,0
8676,1
8677,3
8678,6
8679,4
8680,6
8681,1
8682,0
8683,4
8684,0
8685,6
8686,4
8687,8
8688,6
8689,4
8690,8
8691,4
8692,3
8693,1
8694,6
8695,3
8696,3
8697,0
8698,3
8699,6
8700,1
8701,4
8702,3
8703,3
8704,0
8705,6
8706,7
8707,4
8708,4
8709,4
8710,3
8711,2
8712,6
8713,8
8714,4
8715,3
8716,0
8717,7
8718,7
8719,4
8720,4
8721,8
8722,4
8723,8
8724,4
8725,7
8726,8
8727,6
8728,6
8729,3
8730,2
8731,1
8732,2
8733,3
8734,3
8735,6
8736,7
8737,3
8738,4
8739,4
8740,1
8741,3
8742,3
8743,3
8744,4
8745,4
8746,3
8747,4
8748,6
8749,8
8750,3
8751,8
8752,2
8753,3
8754,3
8755,1
8756,4
8757,3
8758,8
8759,4
8760,7
8761,4
8762,4
8763,3
8764,3
8765,3
8766,4
8767,6
8768,6
8769,1
8770,3
8771,2
8772,3
8773,7
8774,0
8775,6
8776,6
8777,4
8778,6
8779,1
8780,4
8781,4
8782,3
8783,3
8784,0
8785,4
8786,1
8787,1
8788,2
8789,0
8790,1
8791,3
8792,1
8793,4
8794,4
8795,1
8796,4
8797,4
